-24.7761086,134.755
-30.37399135,152.71920995667793
-33.981732550000004,151.17954913553183
-33.54022,115.04011
-31.9527121,115.8604796
-10.578645850000001,142.21892059042744
-31.9315122,133.0065803
-33.3570421,115.6667402
-32.5082936,137.7754583
-34.8564573,138.5215141
-34.9281805,138.5999312
-35.0247822,117.883608
-35.279293,138.4604028
-37.86715875,144.82949742472704
-38.4051948,144.188958
-29.4454874,153.3524451
-29.478884,153.3600421
-35.2992143,149.0703540501167
-34.424675,137.915867
-16.6905453,145.97448044198165
-12.7308333,134.5927778
-30.060426,153.2016851
-23.8621041,151.233363
-34.3064627,150.9292162
-33.6365039,151.3290299
-33.6365039,151.3290299
-33.465,151.4344444
-41.0947916,146.6483767
-10.12096135,142.14072910373415
-34.9206217,118.46813033906221
-32.938888,151.7683089
-32.938888,151.7683089
-16.35,145.9
-34.5983333,150.8844444
-35.7072183,150.178289
-11.577301949999999,130.41773967150868
-16.413117399999997,145.76915778867664
-41.0275491,146.9513643
-35.0134273,150.8488033
-34.362853,150.9100489
-38.36898495,144.2824517159807
-28.6462405,153.5963962
-28.615510399999998,153.5837114938711
-36.4278621,150.0773955
-27.4700395,153.0125195
-35.173658700000004,150.6087871232121
-33.6443165,151.324484
-41.24899,148.31215
-33.1491325,115.6972499
-32.786596599999996,152.08121011636692
-32.96081,137.73236
-38.3687445,144.7722682
-31.4239945,152.8874602
-37.83390795,145.0321001
-34.65930085,150.85451672257915
-33.8930556,151.2633333
-33.8906977,151.2724119
-33.8906977,151.2724119
-33.8930556,151.2633333
-33.8930556,151.2633333
-25.6665615,152.8996663
-32.24447495,152.52830043393635
-33.981732550000004,151.17954913553183
-33.981732550000004,151.17954913553183
-20.012125,148.2462901
-33.884175,116.51975149155834
-33.8515199,151.2459734
-18.413688800000003,146.70953799854377
-12.10675445,136.80918095832118
-26.9886055,153.132733
-41.0022767,147.3925192
-35.2800082,138.4607019
-37.9081962,144.9957991
-27.4689682,153.0234991
-27.1609698,152.5361974
-27.4689682,153.0234991
-28.701705750000002,153.61384702088105
-28.715,153.5844444
-33.9036232,151.26829232543662
-33.9042128,151.2637774
-17.9566909,122.2240181
-32.617282,152.32007141302046
-28.538885,153.5483811
-33.3267797,115.636698
-28.0879032,153.4509704170274
-25.3933294,151.6928351
-33.65813215,115.26032402939751
-28.6483333,153.6177778
-28.6483333,153.6177778
-27.332647,153.0663192
-35.3489,138.4520611
-16.9186011,145.77365282675595
-23.9748908,151.0545484
-26.7981633,153.1354434
-38.0231747,140.5906436
-43.2531458,147.4261077
-37.5045,149.977
-35.6061685,138.1053486
-16.3889439,122.9253298
-27.0294705,153.46574
-38.4234761,141.54746355373686
-32.121607,115.66253476078504
-24.46627685,114.17114969316594
-28.0050108,153.36606141719346
-38.0769786,145.1229404
-33.5836249,115.0902003
-37.2822797,142.5614978
-33.1122864,151.6449973
-32.1483706,134.09672159341682
-32.3775,152.5258333
-34.8801321,118.40001739573384
-33.8403156,151.2540251
-31.9526438,115.8587898
-22.1081162,149.5287402
-29.4319527,153.3653836
-29.207293,152.59221
-28.6397283,153.62735815483552
-27.5262987,153.2667298
-42.9899255,147.5234993
-34.2421548,150.9774706
-33.8464922,151.1731382
-37.827573,145.05815056814913
-34.6211018,135.4632303
-34.28860804999999,150.94862090755518
-33.7382194,151.2996618
-33.3540839,115.9029735
-16.47086,123.5577
-33.9217004,151.2557975
-33.9217004,151.2557975
-28.19538185,153.57779042509856
-32.9316667,151.7677778
-15.4726622,145.2534218
-26.5291822,153.0909417
-34.9075048,138.5689234221782
-33.0758112,151.4539993
-23.1436752,113.770165
-20.678383,117.1886006
-31.9957,115.751
-31.9921125,115.7632414
-33.86084,114.98008
-33.6841515,136.9236987
-38.470971,145.23889820817348
-31.19,152.9761111
-34.0575259,151.1523851
-34.0575259,151.1523851
-34.8984154,150.7678458
-31.84016,152.7511891
-28.2938914,153.5680193
-33.7698341,151.2898175
-28.125399350000002,153.48649452946262
-28.1369655,153.4799277
